Phase,Day,Timestep,Age,IncomeBracket,HouseholdSize,MaritalStatus,EmploymentStatus,Gender,LoyaltyType,LoyaltyFirm,LoyaltyStrength
run,0,5,42,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,5,53,50k-100k,2,Married,Unemployed,Male,Returning,Firm2,0.6800482273101807
run,0,5,18,<50k,5,Single,Student,Female,New,,0.0
run,0,5,63,50k-100k,1,Divorced,Unemployed,Female,New,,0.0
run,0,5,26,<50k,1,Divorced,Employed,Female,New,,0.0
run,0,5,25,<50k,2,Married,Employed,Female,Returning,Firm2,0.7025129199028015
run,0,5,34,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.8346747159957886
run,0,5,40,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,5,30,<50k,2,Married,Employed,Male,Returning,Firm1,0.8666130900382996
run,0,5,34,<50k,4,Single,Employed,Female,New,,0.0
run,0,5,31,100k-200k,4,Single,Employed,Male,Returning,Firm1,0.889236330986023
run,0,5,73,<50k,1,Single,Retired,Male,New,,0.0
run,0,5,18,50k-100k,4,Married,Student,Female,New,,0.0
run,0,5,38,50k-100k,5,Single,Employed,Female,Returning,Firm1,0.4479422867298126
run,0,5,38,<50k,2,Single,Employed,Female,New,,0.0
run,0,5,46,100k-200k,2,Married,Employed,Female,Returning,Firm2,0.5277588367462158
run,0,5,36,<50k,1,Single,Employed,Male,Returning,Firm1,0.961510181427002
run,0,5,54,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,32,200k+,1,Married,Employed,Female,Returning,Firm1,0.6432948112487793
run,0,5,30,<50k,3,Divorced,Employed,Male,Returning,Firm1,0.9916824698448181
run,0,5,34,50k-100k,2,Single,Unemployed,Male,Returning,Firm1,0.8994085788726807
run,0,5,59,100k-200k,1,Married,Employed,Female,New,,0.0
run,0,5,38,100k-200k,4,Single,Employed,Female,New,,0.0
run,0,5,41,200k+,2,Single,Employed,Female,Returning,Firm2,0.6525697708129883
run,0,5,46,<50k,2,Married,Employed,Female,New,,0.0
run,0,5,46,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,5,18,50k-100k,1,Married,Student,Male,Returning,Firm1,0.6261273622512817
run,0,5,42,50k-100k,2,Single,Unemployed,Female,New,,0.0
run,0,5,33,<50k,1,Married,Employed,Male,New,,0.0
run,0,5,37,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.6404668688774109
run,0,5,21,50k-100k,1,Single,Student,Male,Returning,Firm2,0.5795080065727234
run,0,5,38,50k-100k,2,Single,Employed,Male,New,,0.0
run,0,5,33,100k-200k,1,Married,Employed,Female,Returning,Firm2,0.7469727993011475
run,0,5,42,200k+,1,Married,Employed,Male,Returning,Firm1,0.821894109249115
run,0,5,26,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.8391842246055603
run,0,5,35,<50k,2,Married,Employed,Female,New,,0.0
run,0,5,32,<50k,2,Single,Employed,Female,Returning,Firm1,0.7245115041732788
run,0,5,32,<50k,3,Single,Employed,Female,Returning,Firm2,0.6883811354637146
run,0,5,61,<50k,1,Married,Employed,Male,Returning,Firm2,0.5702511072158813
run,0,5,32,<50k,2,Married,Unemployed,Male,Returning,Firm1,0.9743809103965759
run,0,5,26,100k-200k,5,Single,Employed,Female,New,,0.0
run,0,5,50,50k-100k,3,Married,Employed,Female,New,,0.0
run,0,5,42,<50k,1,Single,Employed,Male,Returning,Firm2,0.5095952749252319
run,0,5,40,<50k,1,Single,Employed,Female,New,,0.0
run,0,5,33,100k-200k,3,Divorced,Employed,Male,Returning,Firm1,0.7164446711540222
run,0,5,28,100k-200k,6,Single,Employed,Female,New,,0.0
run,0,5,29,200k+,1,Single,Employed,Male,New,,0.0
run,0,5,52,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.8893106579780579
run,0,5,54,<50k,3,Married,Employed,Male,New,,0.0
run,0,5,42,<50k,3,Single,Unemployed,Female,New,,0.0
run,0,5,39,<50k,2,Divorced,Employed,Female,New,,0.0
run,0,5,42,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.9137407541275024
run,0,5,25,50k-100k,2,Single,Unemployed,Female,Returning,Firm1,0.7163011431694031
run,0,5,39,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.45873841643333435
run,0,5,27,50k-100k,4,Married,Employed,Male,Returning,Firm2,0.6155654788017273
run,0,5,45,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,23,<50k,2,Single,Employed,Male,Returning,Firm2,0.8863702416419983
run,0,5,36,200k+,5,Married,Unemployed,Female,New,,0.0
run,0,5,24,100k-200k,3,Divorced,Employed,Female,Returning,Firm1,0.6185555458068848
run,0,5,18,100k-200k,3,Married,Student,Female,Returning,Firm2,0.9545401930809021
run,0,5,42,200k+,5,Single,Employed,Female,Returning,Firm2,0.5549988746643066
run,0,5,42,200k+,1,Married,Employed,Female,New,,0.0
run,0,5,39,100k-200k,1,Single,Employed,Female,New,,0.0
run,0,5,36,<50k,1,Divorced,Unemployed,Male,New,,0.0
run,0,5,54,200k+,1,Single,Employed,Male,Returning,Firm1,0.6216816306114197
run,0,5,29,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,5,45,<50k,1,Single,Employed,Male,New,,0.0
run,0,5,18,100k-200k,3,Single,Employed,Male,New,,0.0
run,0,5,34,50k-100k,4,Married,Employed,Male,Returning,Firm2,0.47503724694252014
run,0,5,21,50k-100k,1,Single,Student,Male,Returning,Firm2,0.8273701071739197
run,0,5,59,50k-100k,3,Married,Employed,Male,Returning,Firm1,0.8350183367729187
run,0,5,42,200k+,1,Single,Employed,Male,New,,0.0
run,0,5,39,<50k,3,Single,Employed,Male,Returning,Firm2,0.6033633351325989
run,0,5,38,<50k,3,Married,Employed,Female,New,,0.0
run,0,5,34,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.900268018245697
run,0,5,32,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.9875286221504211
run,0,5,41,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.739152729511261
run,0,5,39,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.97768235206604
run,0,5,37,100k-200k,1,Divorced,Employed,Male,Returning,Firm2,0.7548856139183044
run,0,5,51,100k-200k,1,Divorced,Employed,Male,Returning,Firm2,0.8915846347808838
run,0,5,18,<50k,1,Married,Student,Female,Returning,Firm2,0.43297964334487915
run,0,5,48,<50k,2,Single,Employed,Female,Returning,Firm2,0.9271790385246277
run,0,5,52,100k-200k,1,Divorced,Employed,Female,New,,0.0
run,0,5,32,<50k,1,Single,Employed,Female,Returning,Firm2,0.5793563723564148
run,0,5,38,100k-200k,4,Single,Employed,Female,Returning,Firm2,0.5065973997116089
run,0,5,40,100k-200k,1,Married,Employed,Male,Returning,Firm2,0.7464965581893921
run,0,5,34,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,5,45,200k+,3,Divorced,Employed,Male,Returning,Firm2,0.4185536801815033
run,0,5,47,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.8223170638084412
run,0,5,21,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.46710440516471863
run,0,5,18,100k-200k,1,Married,Student,Male,Returning,Firm2,0.7551175355911255
run,0,5,32,50k-100k,4,Single,Employed,Male,New,,0.0
run,0,5,18,200k+,2,Single,Student,Female,Returning,Firm1,0.8523693084716797
run,0,5,25,50k-100k,5,Divorced,Employed,Female,Returning,Firm2,0.8768516778945923
run,0,5,40,50k-100k,2,Married,Employed,Female,Returning,Firm2,0.5441811084747314
run,0,5,27,50k-100k,6,Single,Employed,Male,Returning,Firm1,0.6122438311576843
run,0,5,33,100k-200k,2,Single,Employed,Male,Returning,Firm1,0.42079445719718933
run,0,5,44,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,23,50k-100k,2,Divorced,Employed,Female,Returning,Firm2,0.9327625632286072
run,0,5,35,200k+,1,Married,Employed,Female,Returning,Firm1,0.4606676697731018
run,0,5,56,50k-100k,2,Single,Employed,Male,New,,0.0
run,0,5,46,200k+,1,Single,Employed,Female,Returning,Firm2,0.6753886938095093
run,0,5,18,100k-200k,1,Married,Student,Female,New,,0.0
run,0,5,28,50k-100k,2,Married,Employed,Male,New,,0.0
run,0,5,20,<50k,1,Single,Student,Female,Returning,Firm2,0.6704453229904175
run,0,5,41,<50k,2,Married,Employed,Male,New,,0.0
run,0,5,27,<50k,4,Single,Employed,Female,Returning,Firm2,0.888264000415802
run,0,5,33,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.4867723882198334
run,0,5,33,100k-200k,4,Divorced,Employed,Male,New,,0.0
run,0,5,35,200k+,2,Married,Employed,Female,New,,0.0
run,0,5,25,100k-200k,1,Divorced,Employed,Female,Returning,Firm1,0.9383580088615417
run,0,5,53,100k-200k,2,Married,Employed,Male,Returning,Firm1,0.7641400098800659
run,0,5,18,200k+,1,Single,Employed,Male,Returning,Firm1,0.5611777305603027
run,0,5,28,200k+,1,Single,Employed,Female,New,,0.0
run,0,5,48,100k-200k,1,Married,Employed,Female,Returning,Firm2,0.8573638200759888
run,0,5,37,100k-200k,1,Single,Unemployed,Male,Returning,Firm1,0.5531112551689148
run,0,5,45,<50k,1,Divorced,Employed,Female,New,,0.0
run,0,5,34,100k-200k,3,Single,Employed,Male,Returning,Firm1,0.7041986584663391
run,0,5,41,<50k,4,Single,Employed,Male,Returning,Firm2,0.8984761834144592
run,0,5,23,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.6541814208030701
run,0,5,36,100k-200k,2,Divorced,Employed,Female,Returning,Firm2,0.8539555072784424
run,0,5,46,200k+,2,Married,Employed,Female,New,,0.0
run,0,5,45,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.5578744411468506
run,0,5,37,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.46355700492858887
run,0,5,59,<50k,1,Single,Employed,Male,Returning,Firm2,0.7649136185646057
run,0,5,38,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.4636036157608032
run,0,5,40,<50k,1,Married,Employed,Female,Returning,Firm2,0.5580009818077087
run,0,5,72,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,58,50k-100k,1,Single,Unemployed,Male,Returning,Firm2,0.7336785197257996
run,0,5,21,50k-100k,2,Single,Student,Female,New,,0.0
run,0,5,26,50k-100k,4,Married,Employed,Female,Returning,Firm2,0.7251996397972107
run,0,5,29,<50k,1,Single,Employed,Female,Returning,Firm2,0.9565116167068481
run,0,5,38,100k-200k,1,Married,Unemployed,Female,New,,0.0
run,0,5,23,200k+,3,Married,Employed,Female,New,,0.0
run,0,5,44,50k-100k,2,Divorced,Employed,Male,New,,0.0
run,0,5,35,50k-100k,2,Married,Unemployed,Female,Returning,Firm1,0.9108229875564575
run,0,5,54,50k-100k,1,Single,Unemployed,Female,Returning,Firm1,0.6867052912712097
run,0,5,56,50k-100k,4,Single,Employed,Female,New,,0.0
run,0,5,26,<50k,2,Married,Unemployed,Male,New,,0.0
run,0,5,21,<50k,3,Divorced,Student,Male,Returning,Firm2,0.5573381185531616
run,0,5,40,200k+,2,Single,Employed,Male,Returning,Firm1,0.8595139980316162
run,0,5,49,200k+,2,Divorced,Employed,Female,Returning,Firm2,0.4212050437927246
run,0,5,41,<50k,2,Single,Employed,Female,New,,0.0
run,0,5,28,<50k,2,Married,Employed,Female,Returning,Firm2,0.8309893012046814
run,0,5,63,100k-200k,2,Divorced,Unemployed,Male,Returning,Firm1,0.4933011829853058
run,0,5,34,50k-100k,2,Single,Employed,Male,New,,0.0
run,0,5,35,<50k,2,Single,Employed,Female,Returning,Firm1,0.6483789682388306
run,0,5,43,50k-100k,2,Married,Employed,Female,New,,0.0
run,0,5,55,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.5461366772651672
run,0,5,40,<50k,1,Divorced,Employed,Male,Returning,Firm1,0.5930583477020264
run,0,5,31,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,5,41,50k-100k,1,Single,Unemployed,Female,Returning,Firm2,0.8900167942047119
run,0,5,35,50k-100k,4,Single,Employed,Female,New,,0.0
run,0,5,40,100k-200k,1,Married,Employed,Male,Returning,Firm1,0.7587738037109375
run,0,5,39,<50k,4,Married,Unemployed,Female,New,,0.0
run,0,5,22,200k+,1,Married,Employed,Female,Returning,Firm1,0.8803592324256897
run,0,5,39,100k-200k,1,Single,Employed,Male,Returning,Firm1,0.4224914312362671
run,0,5,40,<50k,1,Married,Employed,Female,Returning,Firm2,0.5580009818077087
run,0,5,20,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.8818891048431396
run,0,5,42,200k+,3,Single,Unemployed,Male,New,,0.0
run,0,5,38,200k+,1,Single,Employed,Female,New,,0.0
run,0,5,29,<50k,2,Married,Employed,Male,Returning,Firm2,0.6185801029205322
run,0,5,42,<50k,1,Divorced,Unemployed,Female,New,,0.0
run,0,5,57,200k+,1,Single,Employed,Female,Returning,Firm1,0.8862766027450562
run,0,5,30,<50k,3,Divorced,Employed,Male,Returning,Firm1,0.9916824698448181
run,0,5,54,<50k,1,Married,Employed,Male,New,,0.0
run,0,5,21,100k-200k,3,Married,Employed,Male,Returning,Firm1,0.6505898237228394
run,0,5,33,100k-200k,1,Divorced,Employed,Male,Returning,Firm1,0.9125215411186218
run,0,5,25,<50k,2,Single,Employed,Female,Returning,Firm2,0.6352536082267761
run,0,5,24,200k+,1,Married,Employed,Female,Returning,Firm2,0.6071552038192749
run,0,5,51,50k-100k,5,Single,Employed,Male,Returning,Firm1,0.40800464153289795
run,0,5,55,100k-200k,1,Single,Employed,Female,New,,0.0
run,0,5,46,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,5,38,<50k,2,Married,Employed,Female,New,,0.0
run,0,5,23,<50k,2,Single,Employed,Female,Returning,Firm2,0.6009864807128906
run,0,5,23,<50k,3,Married,Employed,Female,Returning,Firm2,0.869288980960846
run,0,5,44,<50k,1,Single,Employed,Male,Returning,Firm1,0.7146679162979126
run,0,5,47,<50k,6,Married,Unemployed,Female,Returning,Firm2,0.43426355719566345
run,0,5,47,<50k,1,Single,Employed,Female,Returning,Firm2,0.5722264051437378
run,0,5,61,<50k,2,Single,Employed,Female,Returning,Firm2,0.5777624249458313
run,0,5,33,<50k,5,Divorced,Employed,Female,Returning,Firm2,0.66090327501297
run,0,5,20,100k-200k,4,Single,Employed,Male,Returning,Firm2,0.9899808764457703
run,0,5,21,50k-100k,2,Single,Student,Female,Returning,Firm2,0.4747495949268341
run,0,5,44,100k-200k,2,Single,Employed,Male,Returning,Firm1,0.44348475337028503
run,0,5,19,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.5550573468208313
run,0,5,20,50k-100k,3,Married,Employed,Female,Returning,Firm1,0.7061528563499451
run,0,5,29,200k+,3,Single,Employed,Female,New,,0.0
run,0,5,52,100k-200k,2,Single,Employed,Female,New,,0.0
run,0,5,29,<50k,1,Married,Employed,Male,Returning,Firm2,0.5597406029701233
run,0,5,28,50k-100k,3,Single,Employed,Male,Returning,Firm1,0.8656781315803528
run,0,5,18,50k-100k,3,Married,Employed,Female,Returning,Firm1,0.45624610781669617
run,0,5,18,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,41,<50k,2,Single,Employed,Female,Returning,Firm2,0.5671093463897705
run,0,5,34,50k-100k,1,Single,Unemployed,Female,New,,0.0
run,0,5,18,100k-200k,1,Single,Employed,Male,New,,0.0
run,0,5,40,50k-100k,2,Single,Unemployed,Female,Returning,Firm1,0.7684122920036316
run,0,5,18,100k-200k,2,Single,Student,Male,New,,0.0
run,0,5,55,50k-100k,2,Single,Unemployed,Female,Returning,Firm2,0.5632036328315735
run,0,5,47,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,5,45,<50k,1,Single,Employed,Male,New,,0.0
run,0,5,50,200k+,4,Single,Employed,Male,New,,0.0
run,0,5,39,200k+,5,Divorced,Employed,Male,Returning,Firm2,0.65239417552948
run,0,5,37,50k-100k,1,Married,Employed,Female,Returning,Firm2,0.6868668794631958
run,0,5,55,<50k,2,Married,Employed,Male,Returning,Firm1,0.980655312538147
run,0,5,35,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.6641300320625305
run,0,5,49,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.7342370748519897
run,0,5,38,200k+,1,Single,Employed,Male,Returning,Firm1,0.857235312461853
run,0,5,39,<50k,2,Single,Employed,Male,New,,0.0
run,0,5,39,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,39,<50k,1,Married,Employed,Male,New,,0.0
run,0,5,18,<50k,1,Single,Student,Male,Returning,Firm1,0.6846196055412292
run,0,5,38,100k-200k,2,Married,Unemployed,Female,Returning,Firm1,0.951831579208374
run,0,5,37,<50k,1,Divorced,Employed,Female,Returning,Firm2,0.8695369362831116
run,0,5,54,200k+,3,Single,Unemployed,Female,New,,0.0
run,0,5,31,100k-200k,3,Single,Employed,Male,Returning,Firm2,0.855571448802948
run,0,5,34,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.44143667817115784
run,0,5,53,<50k,3,Married,Employed,Male,Returning,Firm1,0.6220790147781372
run,0,5,20,50k-100k,4,Married,Student,Female,Returning,Firm2,0.6944521069526672
run,0,5,24,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,5,43,50k-100k,2,Married,Employed,Male,Returning,Firm2,0.4476848542690277
run,0,5,23,100k-200k,4,Divorced,Unemployed,Male,New,,0.0
run,0,5,32,100k-200k,1,Divorced,Employed,Female,New,,0.0
run,0,5,29,<50k,5,Single,Employed,Male,New,,0.0
run,0,5,39,100k-200k,4,Single,Unemployed,Female,Returning,Firm1,0.7636083364486694
run,0,5,24,<50k,2,Single,Employed,Female,Returning,Firm2,0.45285502076148987
run,0,5,31,<50k,1,Single,Employed,Female,Returning,Firm2,0.9180278182029724
run,0,5,42,100k-200k,1,Married,Employed,Female,Returning,Firm1,0.6605878472328186
run,0,5,24,200k+,1,Single,Employed,Male,New,,0.0
run,0,5,59,200k+,1,Married,Employed,Female,New,,0.0
run,0,5,37,<50k,3,Married,Employed,Male,Returning,Firm2,0.7532442212104797
run,0,5,33,200k+,3,Married,Employed,Male,Returning,Firm1,0.829246997833252
run,0,5,34,<50k,1,Married,Employed,Female,New,,0.0
run,0,5,52,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.5286435484886169
run,0,5,67,<50k,1,Single,Employed,Female,Returning,Firm2,0.9915186762809753
run,0,5,31,<50k,2,Single,Employed,Female,Returning,Firm2,0.8742151260375977
run,0,5,36,50k-100k,1,Married,Unemployed,Male,Returning,Firm2,0.9524685144424438
run,0,5,51,200k+,3,Single,Employed,Male,New,,0.0
run,0,5,41,<50k,1,Single,Employed,Male,Returning,Firm1,0.5124569535255432
run,0,5,25,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,5,18,100k-200k,1,Single,Student,Female,Returning,Firm1,0.5974860191345215
run,0,5,36,100k-200k,1,Single,Employed,Female,Returning,Firm1,0.4379720687866211
run,0,5,35,200k+,3,Divorced,Employed,Female,New,,0.0
run,0,5,49,<50k,3,Married,Employed,Male,Returning,Firm1,0.686007022857666
run,0,5,18,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,5,55,<50k,2,Single,Unemployed,Male,New,,0.0
run,0,5,48,100k-200k,2,Married,Employed,Male,New,,0.0
run,0,5,44,50k-100k,4,Single,Employed,Male,New,,0.0
run,0,5,24,<50k,1,Married,Employed,Male,Returning,Firm2,0.6111906170845032
run,0,5,42,200k+,2,Single,Unemployed,Female,New,,0.0
run,0,5,48,200k+,4,Married,Employed,Female,Returning,Firm2,0.871305525302887
run,0,5,46,200k+,1,Married,Employed,Male,Returning,Firm2,0.7954168915748596
run,0,5,23,50k-100k,2,Married,Employed,Male,Returning,Firm1,0.4167971611022949
run,0,5,35,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.8224033117294312
run,0,5,18,50k-100k,1,Single,Student,Female,New,,0.0
run,0,5,27,50k-100k,2,Divorced,Employed,Male,New,,0.0
run,0,5,35,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.41271090507507324
run,0,5,29,50k-100k,6,Single,Employed,Female,New,,0.0
run,0,5,30,<50k,3,Single,Unemployed,Male,Returning,Firm2,0.9763914942741394
run,0,5,31,200k+,1,Married,Employed,Male,Returning,Firm1,0.9414450526237488
run,0,5,18,50k-100k,3,Married,Employed,Female,Returning,Firm1,0.6741164922714233
run,0,5,29,<50k,2,Divorced,Employed,Female,Returning,Firm2,0.6247989535331726
run,0,5,18,200k+,1,Single,Student,Female,New,,0.0
run,0,5,18,50k-100k,3,Married,Employed,Male,New,,0.0
run,0,5,21,<50k,3,Single,Employed,Female,Returning,Firm2,0.924859344959259
run,0,5,18,<50k,2,Single,Employed,Male,Returning,Firm1,0.6207019686698914
run,0,5,32,50k-100k,3,Married,Employed,Male,Returning,Firm1,0.5948063731193542
run,0,5,26,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.9407510161399841
run,0,5,29,<50k,4,Married,Employed,Male,Returning,Firm2,0.8398823738098145
run,0,5,42,100k-200k,3,Single,Employed,Female,Returning,Firm1,0.743732750415802
run,0,5,37,<50k,1,Single,Employed,Male,New,,0.0
run,0,5,54,100k-200k,5,Single,Unemployed,Male,Returning,Firm1,0.7614548206329346
run,0,5,40,<50k,1,Single,Employed,Female,New,,0.0
run,0,5,43,<50k,2,Single,Employed,Male,Returning,Firm1,0.4669286608695984
run,0,5,36,<50k,3,Divorced,Employed,Male,Returning,Firm2,0.6117798686027527
run,0,5,21,<50k,1,Single,Employed,Male,Returning,Firm1,0.6579453945159912
run,0,5,37,50k-100k,3,Married,Employed,Male,Returning,Firm1,0.7297545075416565
run,0,5,18,<50k,2,Married,Student,Male,New,,0.0
run,0,5,38,<50k,2,Married,Unemployed,Female,New,,0.0
run,0,5,18,50k-100k,3,Married,Student,Female,Returning,Firm2,0.6051096320152283
run,0,5,41,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.8526538014411926
run,0,5,41,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.45287594199180603
run,0,5,36,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,5,60,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,5,18,100k-200k,3,Married,Employed,Female,Returning,Firm2,0.9235864877700806
run,0,5,49,200k+,1,Single,Employed,Female,Returning,Firm2,0.7961739897727966
run,0,5,29,50k-100k,3,Married,Employed,Male,Returning,Firm1,0.590670645236969
run,0,5,26,100k-200k,1,Single,Employed,Female,Returning,Firm1,0.6890454888343811
run,0,5,44,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,5,18,50k-100k,5,Single,Student,Male,Returning,Firm1,0.9122111201286316
run,0,5,34,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.6955204010009766
run,0,5,18,200k+,4,Single,Employed,Female,New,,0.0
run,0,5,18,50k-100k,1,Married,Student,Female,Returning,Firm2,0.8779021501541138
run,0,5,23,<50k,1,Divorced,Employed,Male,Returning,Firm2,0.5586167573928833
